No -class -x_min -x_max -y_min -y_max -x_moy -y_moy -x_ecart -y_ecart -red -blue -green
3344 Raphia 1278 1496 2109 2341 1378 2221 56.0 58.7 178 066 225 
3345 Raphia 9539 9711 6631 6799 9624 6712 89.6 72.8 149 078 225 
3346 Coco 11642 11842 7044 7236 11734 7141 150.8 77.0 120 090 225 
3347 Raphia 2029 2233 2115 2323 2130 2214 76.5 55.4 119 113 225 
3348 Raphia 13014 13178 6633 6788 13095 6708 164.3 117.6 090 125 225 
3349 Coco 12134 12347 7173 7374 12239 7272 115.3 92.4 061 137 225 
3350 Raphia 9986 10198 2131 2335 10091 2225 145.8 60.5 060 160 225 
3351 Raphia 10882 11039 6144 6291 10966 6216 74.5 88.2 031 172 225 
3352 Coco 3867 4068 6568 6773 3969 6676 68.7 112.1 002 184 225 
3353 Raphia 7972 8174 1129 1330 8071 1226 127.9 57.4 001 207 225 
3354 Raphia 2916 3122 867 1071 3020 967 69.6 60.9 198 253 225 
3355 Raphia 1425 1578 5148 5293 1499 5219 57.6 65.1 169 009 226 
3356 Coco 14153 14399 6098 6294 14319 6200 138.4 49.8 140 021 226 
3357 Raphia 4414 4619 861 1084 4514 972 89.7 55.2 139 044 226 
3358 Raphia 2265 2436 4639 4801 2349 4719 41.1 98.0 110 056 226 
3359 Raphia 12741 12936 389 586 12840 487 71.1 46.7 080 091 226 
3360 Raphia 13183 13357 4642 4812 13272 4720 116.5 44.3 051 103 226 
3361 Coco 12452 12659 5440 5616 12552 5523 93.1 84.9 022 115 226 
3362 Raphia 10426 10643 111 315 10531 212 84.7 44.3 021 138 226 
3363 Coco 566 797 5028 5237 678 5131 58.9 76.8 219 161 226 
3364 Raphia 0 122 15808 15899 53 15872 32.3 140.9 218 184 226 
3365 Raphia 9337 9486 4149 4305 9411 4230 127.9 71.4 189 196 226 
3366 Coco 4187 4393 4654 4859 4292 4756 61.6 95.5 160 208 226 
3367 Raphia 12797 12959 4159 4307 12880 4232 49.3 41.3 130 243 226 
3368 Coco 5611 5822 4257 4499 5720 4367 78.2 102.9 101 255 226 
3369 Raphia 3349 3584 15579 15811 3472 15695 89.1 123.6 100 022 227 
3370 Raphia 11418 11580 3662 3818 11506 3739 83.7 35.5 071 034 227 
3371 Coco 9709 9897 4322 4507 9797 4414 98.8 80.9 042 046 227 
3372 Raphia 13404 13573 3645 3820 13490 3733 125.6 84.3 012 081 227 
3373 Coco 9794 9986 4176 4377 9891 4276 140.3 75.1 239 092 227 
3374 Raphia 2756 3000 15319 15567 2884 15444 70.1 132.7 238 115 227 
3375 Coco 5838 6040 3795 4010 5934 3910 114.8 60.0 180 139 227 
3376 Raphia 13870 14161 15452 15719 14009 15582 160.3 110.9 179 162 227 
3377 Raphia 8312 8464 3156 3305 8387 3232 111.7 66.5 150 174 227 
3378 Coco 9682 9882 3515 3766 9778 3625 144.0 67.6 121 186 227 
3379 Raphia 2694 2950 15054 15326 2821 15190 82.5 92.6 120 209 227 
3380 Coco 2340 2541 3428 3628 2444 3529 50.1 58.5 062 233 227 
3381 Raphia 7629 7876 14820 15061 7750 14943 70.8 86.6 061 000 228 
3382 Coco 5558 5767 3255 3509 5665 3365 94.0 67.7 003 024 228 
3383 Raphia 8870 9113 14823 15077 8994 14952 130.6 143.6 002 047 228 
3384 Raphia 5989 6162 2880 3056 6074 2971 41.0 78.6 229 058 228 
3385 Coco 9169 9361 3409 3608 9261 3505 121.6 91.6 200 070 228 
3386 Raphia 2178 2436 14083 14309 2301 14189 63.4 82.6 199 093 228 
3387 Raphia 7709 7872 1902 2071 7790 1986 88.6 52.6 170 105 228 
3388 Coco 12065 12286 3251 3525 12171 3367 144.7 76.7 141 117 228 
3389 Raphia 3344 3617 13813 14062 3482 13939 92.3 84.4 140 140 228 
3390 Raphia 12091 12267 1667 1834 12177 1750 45.6 57.3 111 152 228 
3391 Coco 12301 12528 2993 3279 12404 3114 148.8 57.5 082 164 228 
3392 Raphia 4351 4601 13800 14075 4477 13935 104.1 132.4 081 187 228 
3393 Raphia 2018 2185 1144 1317 2100 1236 68.5 41.2 052 199 228 
3394 Coco 2521 2719 2818 3016 2619 2920 75.3 46.9 023 211 228 
3395 Raphia 10997 11254 13544 13798 11126 13670 152.0 113.1 022 234 228 
3396 Coco 12705 12897 2921 3122 12796 3018 138.9 80.6 220 001 229 
3397 Raphia 13044 13289 13607 13826 13168 13716 166.0 151.7 219 024 229 
3398 Raphia 10944 11095 160 326 11018 239 135.0 33.8 190 036 229 
3399 Coco 2648 2838 2498 2766 2750 2615 71.7 75.0 161 048 229 
3400 Raphia 12193 12434 13324 13549 12314 13437 84.1 114.1 160 071 229 
3401 Raphia 8742 8806 15867 15899 8777 15888 116.1 114.6 131 083 229 
3402 Coco 2530 2723 2004 2272 2625 2120 69.6 59.0 102 095 229 
3403 Raphia 1180 1455 12307 12563 1310 12427 72.8 158.3 101 118 229 
3404 Raphia 11836 11998 15383 15569 11918 15481 139.5 159.1 072 130 229 
3405 Coco 6335 6524 2029 2271 6424 2143 102.4 57.0 043 142 229 
3406 Raphia 6679 6898 12303 12543 6790 12428 119.7 111.8 042 165 229 
3407 Raphia 526 700 15078 15246 612 15163 36.4 152.1 013 177 229 
3408 Coco 9818 10007 2134 2329 9909 2231 83.0 45.9 240 188 229 
3409 Raphia 10587 10814 12058 12297 10699 12172 137.2 139.7 239 211 229 
3410 Raphia 4510 4666 15079 15230 4589 15155 66.6 130.4 210 223 229 
3411 Coco 11537 11747 2152 2369 11641 2260 49.8 60.0 181 235 229 
3412 Raphia 17 298 11799 12069 157 11939 55.6 149.1 180 002 230 
3413 Raphia 12689 12849 14893 15066 12768 14977 37.6 126.9 151 014 230 
3414 Coco 13623 13846 1843 2061 13729 1955 112.2 62.1 122 026 230 
3415 Raphia 1554 1815 11803 12064 1671 11941 61.6 55.7 121 049 230 
3416 Raphia 3123 3283 14567 14740 3206 14653 69.6 35.7 092 061 230 
3417 Raphia 3528 3787 11799 12044 3657 11923 89.4 126.7 062 096 230 
3418 Raphia 2057 2232 14321 14498 2145 14407 65.9 167.1 033 108 230 
3419 Coco 13245 13428 1333 1540 13348 1432 87.7 59.7 004 120 230 
3420 Raphia 6296 6518 11814 12044 6404 11929 62.5 159.5 003 143 230 
3421 Raphia 4051 4223 14310 14497 4136 14404 68.0 117.7 230 154 230 
3422 Raphia 12729 12985 11816 12044 12859 11929 134.7 110.1 200 189 230 
3423 Raphia 9028 9179 14342 14499 9103 14419 82.5 80.1 171 201 230 
3424 Coco 4697 4882 878 1086 4790 983 98.4 45.9 142 213 230 
3425 Raphia 1218 1454 11570 11791 1341 11680 58.5 85.1 141 236 230 
3426 Coco 7608 7797 888 1096 7703 996 58.1 52.6 083 004 231 
3427 Raphia 9536 9803 11052 11301 9668 11180 64.3 114.1 082 027 231 
3428 Raphia 1187 1334 13826 13981 1261 13903 52.8 154.2 053 039 231 
3429 Coco 11933 12133 778 1046 12024 888 140.4 67.7 024 051 231 
3430 Raphia 3751 3988 10812 11064 3870 10938 93.9 154.3 023 074 231 
3431 Raphia 6648 6806 13830 13994 6725 13909 112.8 158.3 250 085 231 
3432 Coco 3380 3586 37 291 3473 148 70.7 55.4 221 097 231 
3433 Raphia 4743 5003 10810 11058 4870 10934 57.0 88.6 220 120 231 
3434 Raphia 6570 6735 13572 13747 6650 13657 102.0 89.0 191 132 231 
3435 Coco 4979 4999 0 35 4988 18 41.5 10.5 162 144 231 
3436 Raphia 6748 6973 10805 11042 6864 10931 80.5 114.7 161 167 231 
3437 Raphia 1278 1460 13329 13494 1370 13413 45.2 79.5 132 179 231 
3438 Coco 206 480 15326 15538 319 15432 57.4 163.3 103 191 231 
3439 Raphia 8973 9224 10787 11043 9103 10921 117.3 105.4 102 214 231 
3440 Coco 1845 2040 15333 15543 1950 15436 71.7 129.7 044 238 231 
3441 Raphia 13401 13653 10561 10815 13519 10692 88.2 102.7 043 005 232 
3442 Raphia 152 322 12828 13002 239 12918 35.7 51.1 014 017 232 
3443 Raphia 7837 8084 10299 10547 7965 10435 112.1 60.2 240 051 232 
3444 Raphia 8694 8847 12338 12485 8769 12409 99.1 126.0 211 063 232 
3445 Coco 6754 6954 14616 14849 6861 14733 122.5 148.5 182 075 232 
3446 Raphia 9086 9331 10333 10560 9207 10447 91.4 100.7 181 098 232 
3447 Raphia 7134 7297 12085 12251 7214 12166 44.7 77.4 152 110 232 
3448 Coco 8597 8795 14628 14910 8695 14788 108.5 138.0 123 122 232 
3449 Raphia 4553 4783 10069 10296 4662 10186 55.3 144.8 122 145 232 
3450 Raphia 5833 5985 11831 11989 5907 11909 77.3 131.7 093 157 232 
3451 Coco 9306 9515 14552 14780 9417 14661 129.2 134.0 064 169 232 
3452 Raphia 10256 10486 10071 10314 10364 10189 138.3 136.1 063 192 232 
3453 Raphia 12519 12686 11834 11998 12600 11914 104.4 64.1 034 204 232 
3454 Raphia 7948 8177 9816 10064 8066 9938 48.1 136.7 004 239 232 
3455 Coco 5560 5754 14359 14649 5652 14528 92.2 176.3 202 006 233 
3456 Raphia 2148 2306 11094 11238 2222 11167 51.0 145.0 172 041 233 
3457 Coco 3893 4090 14108 14378 3999 14263 64.4 59.4 143 053 233 
3458 Raphia 11962 12197 9082 9308 12079 9197 62.0 118.2 142 076 233 
3459 Raphia 1539 1700 9859 10014 1618 9935 57.9 64.7 113 088 233 
3460 Coco 5647 5834 14109 14374 5749 14259 79.5 80.8 084 100 233 
3461 Raphia 12401 12620 8844 9068 12510 8949 145.0 89.0 083 123 233 
3462 Coco 12347 12548 13832 14044 12442 13933 134.2 149.9 025 147 233 
3463 Raphia 11324 11563 8588 8835 11443 8702 157.1 121.7 024 170 233 
3464 Raphia 13806 13974 9358 9516 13888 9438 135.4 83.2 251 181 233 
3465 Coco 7017 7223 13618 13912 7130 13784 66.7 155.6 222 193 233 
3466 Raphia 8275 8515 8329 8562 8391 8448 97.3 113.4 221 216 233 
3467 Raphia 13990 14168 9109 9276 14077 9192 139.9 113.5 192 228 233 
3468 Coco 12151 12348 13048 13240 12249 13140 42.7 115.4 163 240 233 
3469 Raphia 10931 11185 8092 8325 11057 8210 117.9 90.8 162 007 234 
3470 Raphia 6964 7131 8859 9018 7047 8937 91.8 112.2 133 019 234 
3471 Coco 4406 4603 12865 13072 4506 12970 73.4 142.1 104 031 234 
3472 Raphia 12192 12422 8076 8317 12300 8197 109.8 134.2 103 054 234 
3473 Raphia 8701 8850 8862 9017 8773 8941 97.4 55.2 074 066 234 
3474 Coco 8022 8205 12850 13042 8121 12942 48.2 50.9 045 078 234 
3475 Raphia 2084 2305 7594 7818 2200 7701 46.0 76.0 044 101 234 
3476 Raphia 10933 11086 8867 9013 11008 8941 147.4 117.0 015 113 234 
3477 Coco 12360 12605 12818 13004 12500 12908 127.5 155.9 242 124 234 
3478 Raphia 12786 13039 7577 7825 12914 7697 82.9 56.3 241 147 234 
3479 Raphia 1919 2090 8613 8766 2001 8688 68.3 131.8 212 159 234 
3480 Coco 12863 13083 12890 13110 12980 13011 141.7 104.3 183 171 234 
3481 Raphia 241 502 7319 7574 378 7448 50.7 81.9 182 194 234 
3482 Raphia 3426 3576 8619 8772 3500 8693 41.4 118.8 153 206 234 
3483 Coco 23 223 12523 12721 122 12626 46.8 72.0 124 218 234 
3484 Raphia 337 601 6826 7079 470 6955 56.0 104.4 123 241 234 
3485 Raphia 3664 3833 8607 8773 3747 8691 80.2 49.1 094 253 234 
3486 Coco 14015 14221 12657 12884 14119 12781 120.7 147.0 065 009 235 
3487 Raphia 1834 2113 6817 7071 1975 6947 64.9 101.6 064 032 235 
3488 Raphia 7138 7291 8608 8770 7216 8689 97.8 68.3 035 044 235 
3489 Coco 5534 5714 11634 11834 5629 11744 106.7 150.2 006 056 235 
3490 Raphia 9624 9850 6112 6345 9734 6218 131.7 100.9 005 079 235 
3491 Raphia 10365 10519 8619 8772 10439 8695 128.2 126.5 232 090 235 
3492 Coco 12767 12972 11142 11343 12864 11236 151.8 146.2 203 102 235 
3493 Raphia 10366 10591 6088 6327 10481 6210 122.0 80.6 202 125 235 
3494 Raphia 14271 14399 8368 8524 14348 8448 113.0 94.1 173 137 235 
3495 Coco 13512 13813 10844 11051 13687 10939 117.8 118.6 144 149 235 
3496 Raphia 4517 4681 8114 8279 4598 8196 55.6 128.9 114 184 235 
3497 Coco 3990 4175 10650 10841 4087 10752 53.5 99.3 085 196 235 
3498 Raphia 8261 8515 4819 5067 8394 4949 138.1 51.3 084 219 235 
3499 Raphia 4698 4850 7868 8026 4773 7948 83.6 41.3 055 231 235 
3500 Coco 3198 3408 10314 10523 3300 10422 90.3 138.8 026 243 235 
3501 Raphia 8753 9017 4837 5080 8886 4956 92.5 88.4 025 010 236 
3502 Raphia 4941 5102 7864 8022 5022 7942 69.3 108.9 252 021 236 
3503 Coco 2029 2231 9906 10099 2134 10007 76.2 60.0 223 033 236 
3504 Raphia 9942 10164 4598 4835 10054 4718 85.9 75.4 222 056 236 
3505 Raphia 12546 12716 7615 7781 12633 7700 99.7 36.9 193 068 236 
3506 Coco 1341 1561 9274 9489 1448 9384 51.5 129.9 164 080 236 
3507 Raphia 5816 6063 4091 4342 5932 4205 97.3 71.4 163 103 236 
3508 Coco 14270 14399 9372 9587 14353 9472 151.1 121.6 105 127 236 
3509 Raphia 9477 9707 3842 4090 9593 3967 141.5 99.5 104 150 236 
3510 Raphia 11281 11431 6634 6784 11357 6711 146.4 84.8 075 162 236 
3511 Coco 1760 1980 9174 9388 1872 9281 60.7 121.3 046 174 236 
3512 Raphia 14206 14399 3836 4074 14320 3956 73.7 75.4 045 197 236 
3513 Raphia 11635 11800 6138 6301 11714 6219 116.2 112.0 016 209 236 
3514 Coco 8249 8441 9173 9369 8348 9267 74.8 109.9 243 220 236 
3515 Raphia 2923 3159 3581 3830 3039 3713 92.0 76.7 242 243 236 
3516 Raphia 12060 12235 5884 6055 12145 5969 131.7 70.0 213 255 236 
3517 Coco 9735 9936 9172 9394 9841 9284 49.0 70.3 184 011 237 
3518 Raphia 5076 5348 3320 3577 5214 3445 109.5 76.8 183 034 237 
3519 Raphia 13055 13204 5892 6038 13129 5966 78.3 96.6 154 046 237 
3520 Coco 451 679 8794 8992 565 8890 54.8 77.3 125 058 237 
3521 Raphia 8763 9022 3069 3312 8894 3197 140.9 58.7 124 081 237 
3522 Raphia 7768 7931 5629 5797 7851 5713 123.9 67.4 095 093 237 
3523 Coco 7580 7762 8565 8746 7668 8658 117.7 85.7 066 105 237 
3524 Raphia 11735 12005 3080 3368 11864 3223 85.6 93.6 065 128 237 
3525 Raphia 0 170 5385 5550 75 5467 37.8 77.4 036 140 237 
3526 Coco 1787 1987 8154 8343 1892 8249 61.6 131.2 007 152 237 
3527 Raphia 454 708 2819 3095 588 2952 61.2 87.6 006 175 237 
3528 Raphia 8379 8545 5137 5301 8463 5221 78.1 83.1 233 186 237 
3529 Coco 3370 3634 8082 8295 3492 8194 53.5 90.5 204 198 237 
3530 Raphia 3451 3699 2826 3074 3577 2955 58.9 81.3 203 221 237 
3531 Raphia 9540 9699 4894 5057 9620 4975 116.6 80.6 174 233 237 
3532 Coco 8923 9102 8067 8243 9008 8156 109.1 115.7 145 245 237 
3533 Raphia 6217 6450 2836 3083 6326 2952 108.3 75.3 144 012 238 
3534 Raphia 6503 6658 4640 4805 6580 4719 69.7 101.9 115 024 238 
3535 Coco 9792 9970 7650 7825 9876 7738 117.6 127.0 086 036 238 
3536 Raphia 12857 13097 2598 2850 12970 2726 151.5 70.1 085 059 238 
3537 Raphia 6748 6900 4641 4799 6826 4722 62.4 90.8 056 071 238 
3538 Coco 1747 1947 7128 7315 1846 7220 59.1 67.1 027 083 238 
3539 Raphia 569 816 2358 2594 688 2470 52.1 48.5 026 106 238 
3540 Raphia 4190 4356 4374 4546 4273 4462 97.9 91.3 253 117 238 
3541 Coco 7486 7676 7033 7225 7572 7129 95.2 65.8 224 129 238 
3542 Raphia 2822 3057 2323 2588 2940 2457 53.0 65.5 223 152 238 
3543 Raphia 8667 8816 4398 4550 8740 4471 110.7 98.2 194 164 238 
3544 Coco 10165 10372 7167 7373 10270 7265 67.6 117.4 165 176 238 
3545 Raphia 5828 6053 2328 2572 5939 2448 93.7 63.8 164 199 238 
3546 Raphia 5106 5277 4136 4309 5194 4222 78.4 68.5 135 211 238 
3547 Coco 10480 10684 7145 7328 10583 7228 91.1 73.6 106 223 238 
3548 Raphia 5156 5389 1832 2089 5281 1952 52.0 67.2 105 246 238 
3549 Raphia 4222 4381 3638 3803 4304 3720 55.7 72.1 076 002 239 
3550 Coco 2780 2969 5541 5734 2872 5641 42.3 92.0 047 014 239 
3551 Raphia 13081 13330 1588 1846 13203 1714 88.1 66.1 046 037 239 
3552 Raphia 7944 8107 3635 3803 8027 3720 114.0 92.2 017 049 239 
3553 Coco 5804 5992 5541 5736 5890 5639 76.8 99.8 244 060 239 
3554 Raphia 2290 2522 1342 1580 2405 1461 54.7 50.5 243 083 239 
3555 Raphia 8382 8531 3402 3560 8456 3482 131.7 84.6 214 095 239 
3556 Coco 2230 2460 4886 5086 2331 4993 72.8 105.5 185 107 239 
3557 Raphia 6999 7233 324 576 7111 441 66.8 54.5 184 130 239 
3558 Raphia 11598 11760 3399 3564 11678 3482 94.3 75.5 155 142 239 
3559 Coco 7971 8164 4813 5000 8065 4915 121.0 48.7 126 154 239 
3560 Raphia 11657 11904 75 317 11784 204 81.9 49.8 125 177 239 
3561 Coco 11898 12102 4626 4824 11996 4723 153.6 101.0 067 201 239 
3562 Raphia 4373 4526 2403 2559 4449 2481 76.4 66.2 037 236 239 
3563 Coco 2377 2570 4272 4497 2480 4382 81.8 83.9 008 248 239 
3564 Raphia 9709 9918 15842 15899 9810 15882 111.8 176.2 007 015 240 
3565 Raphia 60 227 2145 2309 139 2231 38.2 53.1 234 026 240 
3566 Coco 14078 14347 4158 4365 14226 4262 127.3 54.7 205 038 240 
3567 Raphia 11538 11557 15883 15899 11547 15893 94.6 174.2 204 061 240 
3568 Raphia 5536 5709 2126 2311 5623 2220 97.2 70.3 175 073 240 
3569 Coco 14260 14399 4094 4283 14348 4185 74.9 79.8 146 085 240 
3570 Raphia 489 783 15310 15614 639 15464 62.0 160.9 145 108 240 
3571 Raphia 8028 8177 2155 2310 8103 2234 91.7 37.9 116 120 240 
3572 Coco 11781 12029 3899 4113 11913 4007 147.0 90.2 087 132 240 
3573 Raphia 2931 3234 15037 15344 3071 15201 96.9 154.5 086 155 240 
3574 Raphia 8635 8782 1659 1819 8708 1738 95.7 58.9 057 167 240 
3575 Coco 5799 5996 3279 3511 5893 3386 64.0 91.3 028 179 240 
3576 Raphia 4626 4899 14802 15080 4760 14941 101.6 152.8 027 202 240 
3577 Raphia 8305 8470 1392 1567 8388 1481 84.5 45.4 254 213 240 
3578 Coco 11040 11227 3388 3579 11133 3481 114.7 79.7 225 225 240 
3579 Raphia 11379 11658 14819 15115 11520 14970 146.0 150.2 224 248 240 
3580 Raphia 11778 11942 1415 1581 11861 1497 94.6 55.0 195 004 241 
3581 Coco 5707 5920 3084 3304 5814 3196 60.8 54.6 166 016 241 
3582 Raphia 1407 1682 14045 14321 1544 14193 68.1 99.9 165 039 241 
3583 Raphia 6249 6408 1142 1322 6327 1228 92.9 46.2 136 051 241 
3584 Coco 11013 11222 3154 3372 11118 3261 52.6 86.3 107 063 241 
3585 Raphia 3411 3708 14071 14346 3549 14208 88.5 166.5 106 086 241 
3586 Raphia 11960 12121 1164 1328 12037 1247 150.4 40.0 077 098 241 
3587 Coco 6818 7023 2816 3029 6910 2926 64.7 74.2 048 110 241 
3588 Raphia 6650 6915 14059 14332 6778 14197 68.5 97.7 047 133 241 
3589 Raphia 12949 13120 1155 1331 13032 1242 78.2 50.9 018 145 241 
3590 Coco 9439 9638 2894 3105 9540 3001 59.9 78.3 245 156 241 
3591 Raphia 9588 9849 13822 14077 9719 13948 127.5 78.3 244 179 241 
3592 Raphia 11389 11550 925 1078 11473 1001 119.1 37.4 215 191 241 
3593 Coco 12424 12608 2796 3031 12514 2894 162.4 86.1 186 203 241 
3594 Raphia 9101 9254 652 821 9177 730 77.7 43.1 156 238 241 
3595 Coco 9331 9539 2616 2836 9430 2725 50.4 62.8 127 250 241 
3596 Raphia 2241 2553 13536 13844 2400 13689 93.4 143.7 126 017 242 
3597 Raphia 14314 14399 659 805 14368 733 161.3 37.3 097 029 242 
3598 Coco 3272 3482 2297 2520 3367 2394 66.8 72.1 068 041 242 
3599 Raphia 12946 13252 13312 13647 13099 13487 126.0 157.1 067 064 242 
3600 Raphia 0 1 531 532 0 531 0.7 23.1 038 076 242 
3601 Coco 5213 5413 2124 2348 5317 2240 92.4 70.4 009 088 242 
3602 Raphia 3911 4059 0 65 3980 19 93.1 15.6 235 122 242 
3603 Raphia 1416 1674 12309 12577 1548 12441 68.5 71.3 205 157 242 
3604 Raphia 4182 4397 15815 15899 4285 15874 98.9 174.2 176 169 242 
3605 Coco 3264 3459 1809 2027 3353 1916 63.7 48.4 147 181 242 
3606 Raphia 1327 1641 12049 12354 1482 12201 75.2 157.0 146 204 242 
3607 Raphia 11122 11389 15628 15899 11257 15770 81.1 178.6 117 216 242 
3608 Coco 10240 10444 1778 2035 10344 1894 124.6 68.1 088 228 242 
3609 Raphia 4084 4357 12047 12330 4223 12187 69.5 151.6 087 251 242 
3610 Raphia 3534 3783 15315 15572 3661 15449 89.6 124.0 058 007 243 
3611 Coco 12163 12362 1935 2148 12264 2039 162.1 51.4 029 019 243 
3612 Raphia 10166 10463 11532 11832 10314 11690 152.6 156.5 028 042 243 
3613 Raphia 0 221 15052 15310 93 15176 49.3 132.6 255 053 243 
3614 Coco 14376 14399 1923 2038 14390 2002 169.2 29.9 226 065 243 
3615 Raphia 880 1170 11327 11592 1019 11458 63.1 112.9 225 088 243 
3616 Raphia 1805 2051 13555 13800 1925 13678 51.3 164.3 196 100 243 
3617 Coco 3612 3819 1667 1879 3715 1770 80.0 57.2 167 112 243 
3618 Raphia 1866 2163 11280 11585 2014 11440 81.7 145.3 166 135 243 
3619 Raphia 11514 11739 13574 13802 11626 13687 71.3 119.4 137 147 243 
3620 Coco 3792 4012 1616 1824 3891 1721 89.2 53.0 108 159 243 
3621 Raphia 10340 10606 11309 11572 10477 11443 137.5 73.2 107 182 243 
3622 Raphia 11751 12009 13555 13811 11881 13690 85.3 68.1 078 194 243 
3623 Raphia 11836 12122 11276 11558 11979 11420 153.9 136.1 048 229 243 
3624 Coco 1374 1577 905 1115 1478 1011 47.9 61.5 246 252 243 
3625 Raphia 1545 1851 11067 11352 1693 11209 68.8 87.9 245 019 244 
3626 Raphia 702 990 13307 13574 849 13439 65.0 150.0 216 031 244 
3627 Coco 9074 9286 797 1039 9183 922 124.2 61.1 187 043 244 
3628 Raphia 4814 5088 11033 11312 4947 11174 93.9 142.9 186 066 244 
3629 Raphia 5708 5957 13294 13555 5833 13421 118.0 169.0 157 078 244 
3630 Coco 12607 12819 484 794 12704 609 89.1 70.4 128 090 244 
3631 Raphia 8532 8819 11038 11333 8673 11186 77.9 137.0 127 113 244 
3632 Raphia 2250 2505 12555 12808 2386 12679 56.7 153.4 098 125 244 
3633 Coco 9981 10180 230 536 10080 354 129.8 61.4 069 137 244 
3634 Raphia 8358 8651 9542 9835 8506 9690 79.6 125.5 068 160 244 
3635 Raphia 3749 4009 12558 12810 3878 12680 55.9 165.4 039 172 244 
3636 Coco 8984 9196 132 366 9082 245 96.2 52.4 010 184 244 
3637 Raphia 11585 11877 9548 9835 11730 9693 132.8 103.3 009 207 244 
3638 Raphia 10471 10721 12550 12803 10597 12678 112.8 152.4 236 218 244 
3639 Coco 11413 11593 0 87 11507 34 97.7 20.8 207 230 244 
3640 Raphia 5296 5571 9293 9570 5433 9437 111.7 136.3 206 253 244 
3641 Raphia 3933 4172 12312 12550 4056 12430 54.1 82.6 177 009 245 
3642 Raphia 2722 3039 9061 9347 2876 9206 78.5 95.9 147 044 245 
3643 Raphia 5924 6164 12312 12560 6047 12433 109.7 101.1 118 056 245 
3644 Coco 5782 5810 15870 15899 5797 15884 24.0 125.3 089 068 245 
3645 Raphia 3660 3949 8788 9082 3802 8937 84.7 129.3 088 091 245 
3646 Raphia 13405 13669 12307 12567 13537 12441 159.6 78.3 059 103 245 
3647 Coco 1645 1842 15547 15757 1747 15654 47.4 94.0 030 115 245 
3648 Raphia 8811 9102 8549 8840 8955 8696 82.7 127.8 029 138 245 
3649 Raphia 11809 12069 12042 12305 11938 12176 76.4 126.1 000 150 245 
3650 Coco 8350 8566 15386 15710 8451 15578 60.7 100.1 227 161 245 
3651 Raphia 432 704 8058 8346 569 8202 59.2 77.1 226 184 245 
3652 Raphia 4277 4519 11803 12047 4399 11932 77.1 133.7 197 196 245 
3653 Coco 10047 10273 15143 15394 10174 15278 68.1 115.3 168 208 245 
3654 Raphia 45 339 7567 7843 182 7696 59.9 128.0 167 231 245 
3655 Raphia 7937 8185 11555 11808 8062 11676 119.7 133.1 138 243 245 
3656 Coco 13421 13625 14177 14369 13524 14279 153.6 133.5 109 255 245 
3657 Raphia 3047 3328 7555 7833 3186 7690 83.6 118.4 108 022 246 
3658 Coco 8301 8500 13370 13580 8398 13465 86.8 48.9 050 046 246 
3659 Raphia 10527 10832 7554 7838 10687 7700 138.2 69.6 049 069 246 
3660 Raphia 140 408 11319 11586 263 11452 59.6 118.2 020 081 246 
3661 Coco 11434 11644 13116 13320 11546 13231 120.5 146.4 247 092 246 
3662 Raphia 14297 14399 7601 7832 14364 7707 102.5 67.2 246 115 246 
3663 Raphia 3068 3333 11041 11304 3197 11174 75.5 127.7 217 127 246 
3664 Coco 13913 14115 13081 13267 14015 13172 171.1 123.3 188 139 246 
3665 Raphia 1197 1513 7297 7590 1349 7445 78.4 104.3 187 162 246 
3666 Raphia 1494 1762 10821 11085 1619 10953 76.8 129.3 158 174 246 
3667 Coco 0 87 12871 13111 31 12998 19.1 68.7 129 186 246 
3668 Raphia 12710 13001 7329 7609 12859 7463 108.7 105.0 128 209 246 
3669 Coco 3641 3850 12373 12634 3738 12515 91.4 163.1 070 233 246 
3670 Raphia 6335 6615 6801 7088 6470 6945 122.9 93.8 069 000 247 
3671 Raphia 3433 3681 10575 10825 3556 10695 91.3 122.0 040 012 247 
3672 Coco 8511 8715 12350 12550 8615 12441 129.3 126.7 011 024 247 
